training_loss,validation_loss
2.6192574e-05,2.6098385e-05
2.633447e-05,2.3814084e-05
2.5952608e-05,2.401287e-05
2.5804888e-05,2.3822564e-05
2.5941428e-05,2.3540226e-05
2.5394393e-05,2.4518149e-05
2.5511532e-05,2.3671035e-05
2.5623622e-05,2.4427178e-05
2.5258554e-05,2.7262484e-05
2.5215439e-05,2.490023e-05
2.5114348e-05,2.5269323e-05
2.533101e-05,2.3100618e-05
2.4608153e-05,2.3427747e-05
2.472347e-05,2.262507e-05
2.4743844e-05,2.3742477e-05
2.449431e-05,2.254986e-05
2.4425615e-05,2.2816075e-05
2.4331466e-05,2.2786751e-05
2.4214867e-05,2.4829285e-05
2.417593e-05,2.2344104e-05
2.4201287e-05,2.2484128e-05
2.3802944e-05,2.4607752e-05
2.4084819e-05,2.5041241e-05
2.3560042e-05,2.1729538e-05
2.3685338e-05,2.264037e-05
2.3591827e-05,2.2347953e-05
2.3499146e-05,2.281704e-05
2.357822e-05,2.4422076e-05
2.3295073e-05,2.305018e-05
2.3220202e-05,2.1471255e-05
2.315421e-05,2.1953067e-05
2.346309e-05,2.2745333e-05
2.2942828e-05,2.1540629e-05
2.3154671e-05,2.164347e-05
2.2946268e-05,2.1308853e-05
2.283073e-05,2.235768e-05
2.2564196e-05,2.293306e-05
2.2761227e-05,2.1140384e-05
2.2719722e-05,2.3574e-05
2.2572518e-05,2.2050777e-05
2.2535678e-05,2.1007483e-05
2.2399023e-05,2.118375e-05
2.2435554e-05,2.092821e-05
2.2125165e-05,2.5870979e-05
2.206811e-05,2.0363037e-05
2.2261807e-05,2.0959758e-05
2.202327e-05,2.1351128e-05
2.1917005e-05,2.0446769e-05
2.2148824e-05,2.1511103e-05
2.2011094e-05,2.0714408e-05
2.1706095e-05,2.1778687e-05
2.2096605e-05,2.2391658e-05
2.1589683e-05,2.2180091e-05
2.1607979e-05,2.1787659e-05
2.1602316e-05,2.0385887e-05
2.1830734e-05,2.0299365e-05
2.2140712e-05,2.8386592e-05
2.098564e-05,2.1351767e-05
2.1363547e-05,2.0076519e-05
2.118677e-05,2.0349056e-05
2.1430595e-05,2.2031712e-05
2.1253743e-05,2.0922194e-05
2.1197644e-05,2.0245234e-05
2.1032667e-05,2.0739632e-05
2.1121523e-05,2.024361e-05
2.1212629e-05,2.0275063e-05
2.0843307e-05,2.1014326e-05
2.0961439e-05,2.4248886e-05
2.0871585e-05,2.123827e-05
2.0819716e-05,2.0588204e-05
2.0726011e-05,3.5441662e-05
2.0749438e-05,2.4221012e-05
2.0897038e-05,2.2269736e-05
2.0516782e-05,1.9745456e-05
2.0632282e-05,2.002614e-05
2.0568865e-05,2.0714167e-05
2.0409212e-05,2.02317e-05
2.0357524e-05,2.0161835e-05
2.0636868e-05,1.9505604e-05
2.034562e-05,1.9537581e-05
2.0221309e-05,2.2998673e-05
2.0405654e-05,2.1243573e-05
2.025552e-05,1.9455723e-05
2.0174544e-05,1.9073454e-05
2.0213361e-05,1.8891094e-05
2.0129382e-05,2.0155298e-05
2.0229361e-05,1.9505153e-05
2.0094061e-05,1.914346e-05
2.0058393e-05,1.8589872e-05
1.9795869e-05,1.8874951e-05
1.992514e-05,2.2235265e-05
1.9995827e-05,1.859179e-05
1.9735762e-05,2.7419477e-05
1.9859614e-05,1.9120274e-05
1.9660103e-05,1.9089308e-05
1.9751815e-05,2.0126132e-05
1.9593774e-05,1.8957739e-05
1.9726982e-05,2.0957255e-05
1.9647934e-05,1.9398483e-05
1.9518127e-05,1.908632e-05
1.9480874e-05,1.9219982e-05
1.9424844e-05,1.837028e-05
1.9415365e-05,1.8556437e-05
1.9501274e-05,1.8295652e-05
1.9401594e-05,1.9494037e-05
1.9335119e-05,1.9350375e-05
1.9223546e-05,1.810581e-05
1.9304098e-05,1.8147619e-05
1.9098927e-05,1.8445362e-05
1.9341152e-05,2.1601418e-05
1.9090574e-05,2.555624e-05
1.8989429e-05,2.2694176e-05
1.9023613e-05,1.956911e-05
1.899991e-05,1.7948005e-05
1.8925386e-05,1.8127197e-05
1.9082883e-05,2.0655418e-05
1.896135e-05,1.958273e-05
1.9010567e-05,1.8056578e-05
1.8857792e-05,1.9023042e-05
1.874951e-05,1.7829147e-05
1.8838635e-05,1.7936347e-05
1.872564e-05,3.146581e-05
1.879542e-05,1.7855598e-05
1.858067e-05,1.9176601e-05
