training_loss,validation_loss
0.38194782,0.34604612
0.29397312,0.22946617
0.16366762,0.11471876
0.10480988,0.10172073
0.09906139,0.0967878
0.091157995,0.084314466
0.06981533,0.058685888
0.05175758,0.047698207
0.04362928,0.041618675
0.039241347,0.03823085
0.0365239,0.03600975
0.034506407,0.034019217
0.03260481,0.032026228
0.030423716,0.029602576
0.02823903,0.027588883
0.026612585,0.026152479
0.025480496,0.025261968
0.02463551,0.02446409
0.023977052,0.02385917
0.023423042,0.023236766
0.02291968,0.022817554
0.02240528,0.022277562
0.021865634,0.021729577
0.021213327,0.021013295
0.020343138,0.020003146
0.019109048,0.01846339
0.017308017,0.016330995
0.014942764,0.013761776
0.012405212,0.011285524
0.010224147,0.009270946
0.008562466,0.007785583
0.00731949,0.0067482484
0.006378346,0.0059258426
0.0056528742,0.00529972
0.0050761392,0.0047833985
0.0046185288,0.004406683
0.004244625,0.0040944777
0.00394809,0.0038319298
0.0037081465,0.003750782
0.003493303,0.0033988534
0.0033095998,0.0032400324
0.0031564892,0.0031134423
0.0030272962,0.0029838742
0.0028943846,0.002846505
0.002792299,0.0027663712
0.002693672,0.0026767645
0.0026070166,0.0025684745
0.0025181442,0.002503002
0.0024448098,0.0024204387
0.0023699142,0.0023460898
0.00230839,0.0023002913
0.0022369712,0.0022194108
0.0021844888,0.002160528
0.0021124156,0.0020973424
0.0020567144,0.0020441795
0.0019931938,0.0020092311
0.0019329693,0.0019300425
0.0018865485,0.0018772995
0.0018223838,0.0018180308
0.0017704928,0.0017678506
0.001737438,0.001720858
0.0016538455,0.0016668813
0.0016006057,0.0015896114
0.0015488744,0.0015479511
0.0015019523,0.0015092826
0.0014590948,0.0014415694
0.0013932784,0.0013929115
0.0013530093,0.0013511258
0.0013015781,0.0012917669
0.0012665484,0.0012568361
0.0012089326,0.0012072615
0.0011695208,0.0011600868
0.0011275364,0.0011139447
0.0010958437,0.0010845566
0.0010625352,0.0010459272
0.0010208301,0.0010216071
0.0009790126,0.0010020224
0.00094580476,0.0009428189
0.00091188116,0.000903738
0.00088687515,0.00087106123
0.0008417005,0.000834942
0.00081882556,0.0007992271
0.00079211616,0.0007631623
0.00076032407,0.0007436833
0.0007354376,0.00071891106
0.0007093381,0.0007012235
0.00067923113,0.0006662163
