training_loss,validation_loss
0.027863933,0.003203253
0.00253978,0.0021031229
0.001799199,0.001547754
0.0014146583,0.0013466855
0.0011628632,0.0011009271
0.0010006734,0.0010576478
0.0008818061,0.00084913126
0.00080166035,0.0008312773
0.0007406537,0.0007078623
0.00069665886,0.0006701566
0.00064440665,0.00061519473
0.0006051356,0.0006012248
0.0005703894,0.00063546083
0.0005558899,0.0006054361
0.00053290144,0.000597002
0.000512155,0.0005299206
0.0004897084,0.0004932929
0.00047657223,0.0005529826
0.00045401958,0.0004821956
0.00044695445,0.00048419138
0.00043148684,0.00048384702
0.00042440568,0.00047017648
0.00040377528,0.0004438196
0.00038712137,0.0004526374
0.0003816237,0.0004344233
0.00036992627,0.0004872964
0.00035849705,0.0004221637
0.0003600409,0.00037915428
0.00034705215,0.00038650847
0.00034223316,0.00039350893
0.0003277322,0.00039487096
0.00032378657,0.0004423813
0.0003166463,0.0003977804
0.00030651846,0.00037485803
0.00030399553,0.00036135974
0.00029802372,0.00038578527
0.00029111924,0.00034602138
0.0002857675,0.00037201695
0.00027735092,0.00041297812
0.00027577367,0.0003417163
0.00027066114,0.00033111632
0.00026412559,0.00033651755
0.00025798785,0.00032534677
0.00025850287,0.0003061987
0.0002516744,0.0003460393
0.0002507702,0.00035366003
0.00024090701,0.00031505708
0.00023432921,0.0003177358
0.00023210938,0.00032346108
0.00023080662,0.00031076535
0.00023011779,0.00033014308
0.00022469531,0.00030119965
0.00021666194,0.0003844068
0.0002159768,0.00028807696
0.00021070687,0.00039448525
0.0002064127,0.00029957955
0.00020545052,0.00027299367
0.00020414969,0.00030725903
0.00020084553,0.0003104702
0.00019539593,0.00029789662
0.00018894624,0.00030599596
0.00019103778,0.00027309114
0.00018923491,0.00031312517
0.00018574645,0.00027558484
0.00018555488,0.00029705805
0.00018425538,0.0003202599
0.00017703636,0.0002780213
0.00017598864,0.00025647064
0.00017296312,0.00027646846
0.0001727524,0.0002475307
0.0001686557,0.00028714346
0.00016590381,0.00025250873
0.00016377015,0.00023977943
0.00016547476,0.00025382868
0.00016328583,0.0002634445
0.0001587297,0.00025211147
0.00015640246,0.00025633036
0.00015272223,0.0002498655
0.00015423124,0.0002453614
0.0001478463,0.00029061156
0.0001544714,0.0002208901
0.00014648872,0.00024915178
0.00015223054,0.00025133457
0.00014355549,0.00025451585
0.00013888083,0.00024641206
0.00013819594,0.00023516658
0.00013975326,0.00026862067
0.00013583596,0.00025713342
0.00014097006,0.00024074902
0.00013658802,0.00023280425
0.0001284191,0.00024037484
0.00013035456,0.0002597586
8.540832e-05,0.00019073662
7.881431e-05,0.0001888575
7.7466844e-05,0.00018481366
7.685137e-05,0.00018580479
7.586617e-05,0.00018759986
7.551305e-05,0.00018659934
7.511469e-05,0.0001854961
7.4695745e-05,0.00018434234
7.444038e-05,0.00018546649
7.412129e-05,0.00018572737
7.378495e-05,0.00019092762
7.3268275e-05,0.00018822298
7.319802e-05,0.00018408346
7.2833325e-05,0.00018607409
7.238575e-05,0.00019073753
7.2135255e-05,0.00018441306
7.1761446e-05,0.00018615785
7.168049e-05,0.00018476626
7.1538256e-05,0.00018276279
7.128218e-05,0.00018511183
7.103879e-05,0.00018165252
7.051315e-05,0.00018481063
7.0139904e-05,0.00018510238
7.0094284e-05,0.00018166474
6.993491e-05,0.00018024085
6.96065e-05,0.00018522018
6.954134e-05,0.00018484345
6.919456e-05,0.00018195578
6.91159e-05,0.000186374
6.8661204e-05,0.0001836845
6.878711e-05,0.00018177043
6.840902e-05,0.00018362817
6.829468e-05,0.00018195895
6.807004e-05,0.00018480851
6.7808556e-05,0.00018482277
6.7513196e-05,0.00018422265
6.3788415e-05,0.00018094371
6.3453335e-05,0.00018074537
6.332328e-05,0.00018069656
6.3249485e-05,0.00018105636
6.3208594e-05,0.0001805258
6.319592e-05,0.00018062313
6.30865e-05,0.00018069045
6.3117994e-05,0.00018032137
6.3091255e-05,0.00018055287
6.307319e-05,0.0001805837
6.303752e-05,0.00018128382
6.25954e-05,0.00018098575
6.254851e-05,0.00018089314
6.250603e-05,0.00018091335
6.253157e-05,0.00018090807
6.2522486e-05,0.00018077141
6.247544e-05,0.00018069317
6.250249e-05,0.00018071766
6.249259e-05,0.00018066961
6.250171e-05,0.00018063525
6.250755e-05,0.00018069557
6.245865e-05,0.00018062424
6.243142e-05,0.0001806328
6.244295e-05,0.0001806401
6.242734e-05,0.00018064666
6.242636e-05,0.0001806476
6.240857e-05,0.00018065165
6.244255e-05,0.00018065964
6.2411964e-05,0.00018065948
6.243582e-05,0.0001806629
6.2432635e-05,0.00018066945
6.242107e-05,0.00018066968
6.2440784e-05,0.00018066721
6.241555e-05,0.0001806682
6.2398125e-05,0.00018067121
6.2440675e-05,0.00018067117
6.242947e-05,0.00018067259
6.2440355e-05,0.0001806722
6.241601e-05,0.00018067175
6.243593e-05,0.00018067486
6.2435574e-05,0.00018067236
6.243335e-05,0.00018067392
6.242294e-05,0.00018067313
6.242254e-05,0.00018067534
6.243432e-05,0.0001806747
6.2421124e-05,0.000180674
6.243886e-05,0.0001806734
6.24371e-05,0.00018067374
6.243414e-05,0.00018067581
6.2435e-05,0.00018067498
6.24373e-05,0.0001806758
6.242904e-05,0.00018067626
6.243084e-05,0.00018067537
6.2424464e-05,0.00018067466
6.243004e-05,0.0001806747
6.243746e-05,0.0001806763
6.242705e-05,0.00018067469
6.2415296e-05,0.00018067239
6.242365e-05,0.0001806721
6.2434985e-05,0.00018067121
6.243329e-05,0.00018067108
6.243272e-05,0.00018067396
6.2434665e-05,0.00018067351
6.2427855e-05,0.00018067066
6.243411e-05,0.00018067304
6.242669e-05,0.00018067517
6.24227e-05,0.000180678
6.2427e-05,0.00018067486
6.243126e-05,0.0001806757
6.243348e-05,0.00018067317
6.243387e-05,0.0001806709
6.241165e-05,0.0001806717
