training_loss,validation_loss
0.12119539,0.042581286
0.035451755,0.030466769
0.026791235,0.023466267
0.019875165,0.015414189
0.011156279,0.007904799
0.0061358837,0.004824973
0.0039766794,0.0033233168
0.0029515333,0.002623587
0.0024143015,0.002188729
0.0020706137,0.0018916415
0.0017923798,0.0016800836
0.0015673403,0.0014936529
0.001373309,0.0013378499
0.0012113779,0.001119985
0.0010730049,0.000977601
0.000951928,0.00088515406
0.00084424816,0.00077064923
0.0007486914,0.0008430112
0.00067124475,0.0006068508
0.00059856777,0.0010054721
0.00055548275,0.0004903084
0.00048949505,0.00094531744
0.00047350943,0.00041084195
0.00041761913,0.000382041
0.000401214,0.00037571232
0.00037234032,0.00033824416
0.000346045,0.0003094574
0.00033085005,0.00029176215
0.00031272232,0.0002794468
0.00029803652,0.00029476537
0.00028798232,0.00024922224
0.0002626667,0.0006598448
0.00025947666,0.00022414584
0.00024571794,0.00021375719
0.00023960513,0.00020379278
0.00022906148,0.0002262985
0.00021679276,0.0002107328
0.00020615819,0.00018013876
0.00020513579,0.00016916542
0.00019159584,0.0002161257
0.00018110979,0.00015456436
0.00019158592,0.00015040382
0.00016549973,0.00014442907
0.00016414971,0.00015356997
0.00016229211,0.00013476753
0.00015530008,0.00017894906
0.000157977,0.00012555374
0.00014962746,0.0001248627
0.00014304688,0.00014189871
0.0001426797,0.00021298687
0.00013963696,0.00011374734
0.00013316571,0.0001700074
0.00013305598,0.000107726584
0.00012662614,0.000108520995
0.00012361967,0.00011661813
0.00012768613,0.000108251326
0.000118942975,9.736942e-05
0.00011649088,9.6184296e-05
0.00011715695,9.4077885e-05
0.00011365218,9.179738e-05
0.00010962152,0.00012369761
0.00011112847,8.8440385e-05
0.00011703441,9.596535e-05
0.00010589703,8.846929e-05
0.00010397666,0.0001749725
0.00010255278,8.273138e-05
0.0001013071,8.316299e-05
9.8701305e-05,8.09131e-05
0.00010216295,0.00013354048
0.0001015961,7.7923345e-05
9.1862545e-05,7.761416e-05
9.463647e-05,7.643776e-05
9.23257e-05,8.148095e-05
9.164415e-05,7.882664e-05
9.0564106e-05,7.289855e-05
8.930037e-05,7.725224e-05
8.893931e-05,7.1791525e-05
8.738608e-05,7.849471e-05
8.558753e-05,6.9992566e-05
8.4412946e-05,7.37844e-05
8.5624415e-05,6.726932e-05
8.4460866e-05,6.7607805e-05
8.102213e-05,6.898719e-05
8.0954465e-05,8.6230575e-05
8.785474e-05,6.5707754e-05
7.962303e-05,6.562839e-05
8.070461e-05,7.775009e-05
7.6988625e-05,6.6482135e-05
7.816402e-05,6.72317e-05
7.716008e-05,6.2744766e-05
7.3942494e-05,6.9526526e-05
