training_loss,validation_loss
2.0161946e-05,1.8927954e-05
1.9894745e-05,2.0703737e-05
1.9917929e-05,2.454349e-05
2.0057902e-05,2.2284807e-05
1.9929032e-05,2.2447748e-05
2.0095818e-05,2.241571e-05
1.9850668e-05,2.7352518e-05
1.9828378e-05,1.8546072e-05
1.967076e-05,1.9138035e-05
1.9736057e-05,1.8690225e-05
1.9643341e-05,2.09686e-05
1.9701705e-05,1.893045e-05
1.9744195e-05,1.8737706e-05
1.9658473e-05,1.8951338e-05
1.9679725e-05,1.9192723e-05
1.9652025e-05,2.1085063e-05
1.9605417e-05,1.9142042e-05
1.960384e-05,1.9870156e-05
1.951673e-05,1.87859e-05
1.9616084e-05,2.047853e-05
1.9384392e-05,1.8730701e-05
1.944086e-05,1.8789086e-05
1.9536976e-05,2.0447134e-05
1.9610789e-05,1.8496912e-05
1.9481055e-05,1.8812101e-05
1.9263603e-05,1.8883624e-05
1.930498e-05,1.9661578e-05
1.9337893e-05,1.8393604e-05
1.9163557e-05,1.8017208e-05
1.913596e-05,1.9068075e-05
1.9226609e-05,1.9725916e-05
1.9211862e-05,1.8177685e-05
1.914708e-05,2.6458933e-05
1.8911122e-05,2.1332198e-05
1.9202105e-05,1.8965367e-05
1.8948276e-05,1.8372391e-05
1.8827592e-05,2.161358e-05
1.9186198e-05,1.8887473e-05
1.8799472e-05,1.8077375e-05
1.8909956e-05,2.027404e-05
1.9005598e-05,1.7955135e-05
1.888802e-05,1.9479787e-05
1.8895507e-05,1.9176721e-05
1.8906989e-05,1.801732e-05
1.8656385e-05,1.7902315e-05
1.8836421e-05,2.0951233e-05
1.8947003e-05,1.9389005e-05
1.8581406e-05,2.030599e-05
1.874262e-05,1.9914603e-05
1.8657007e-05,2.0799636e-05
1.867837e-05,2.1158434e-05
1.8628407e-05,1.8212255e-05
1.8576131e-05,2.0050062e-05
1.8638046e-05,1.883947e-05
1.854842e-05,1.8239783e-05
1.8612056e-05,1.7984721e-05
1.8486346e-05,2.077248e-05
1.8649667e-05,1.7302284e-05
1.8523362e-05,1.7355103e-05
1.8550323e-05,2.2485649e-05
1.8345047e-05,2.1961354e-05
1.842054e-05,1.7715696e-05
1.829367e-05,1.7232e-05
1.8319395e-05,1.7186181e-05
1.8351198e-05,1.7495839e-05
1.8288116e-05,1.816061e-05
1.8306519e-05,1.7407629e-05
1.8127384e-05,1.811218e-05
1.8278763e-05,1.7343029e-05
1.8232184e-05,1.8555029e-05
1.8111774e-05,1.796976e-05
1.8098614e-05,1.761527e-05
1.807845e-05,1.874514e-05
1.8131203e-05,1.8596742e-05
1.8035624e-05,2.7977185e-05
1.7841305e-05,1.7128154e-05
1.815012e-05,1.6989592e-05
1.7879303e-05,1.7884404e-05
1.808804e-05,1.6928172e-05
1.7775452e-05,1.760204e-05
1.7878794e-05,1.770961e-05
1.7889799e-05,1.9575233e-05
1.782804e-05,1.9080231e-05
1.7864288e-05,1.6802733e-05
1.8024144e-05,1.6517417e-05
1.7721353e-05,1.6955239e-05
1.7739127e-05,1.7864773e-05
1.770227e-05,1.6442442e-05
1.7991373e-05,1.768699e-05
1.7597275e-05,1.7124465e-05
1.7674429e-05,1.8745128e-05
1.7587578e-05,1.8809293e-05
1.7741566e-05,1.7416287e-05
1.7493825e-05,1.7164399e-05
1.7830896e-05,1.6599502e-05
1.753115e-05,1.660453e-05
1.7556991e-05,1.7605505e-05
1.7499362e-05,2.0251435e-05
1.7405735e-05,2.0992456e-05
1.7424765e-05,1.6496188e-05
1.7509004e-05,1.8821209e-05
1.7532677e-05,1.6704593e-05
1.7398042e-05,1.7662427e-05
1.7365128e-05,1.8771601e-05
1.7446517e-05,1.670644e-05
1.7308454e-05,1.6754211e-05
1.735615e-05,1.633789e-05
1.7275484e-05,1.6403603e-05
1.7353597e-05,1.9134743e-05
1.7158238e-05,1.637115e-05
1.7295917e-05,1.638811e-05
1.7141843e-05,1.7697523e-05
1.7200098e-05,1.6703598e-05
1.7234594e-05,2.2367482e-05
1.7134318e-05,1.6768116e-05
1.7113669e-05,1.793447e-05
1.6987708e-05,1.7086893e-05
1.7042114e-05,1.8738661e-05
1.7139932e-05,1.6038182e-05
1.7210541e-05,1.7088154e-05
1.694194e-05,1.6616545e-05
1.7060687e-05,1.6324671e-05
1.7017843e-05,1.5971193e-05
1.6971817e-05,1.8915802e-05
1.6940494e-05,1.667527e-05
1.7027962e-05,1.7637245e-05
