training_loss,validation_loss
0.12657802,0.03704986
0.027067503,0.022619091
0.018603127,0.011114939
0.006884868,0.004311497
0.0032806338,0.0026429936
0.0023236207,0.0020524226
0.0018254904,0.0016314514
0.0014338258,0.0012674544
0.0011270772,0.0010007189
0.0008977301,0.0008017645
0.0007273173,0.00065328775
0.00059188425,0.00053596176
0.00048571892,0.00043615847
0.00040081865,0.00036035036
0.00033475488,0.0003016935
0.00028071203,0.0002553555
0.00023803156,0.00021671047
0.00020558487,0.00019002215
0.0001814051,0.00016540334
0.00016106771,0.00014849345
0.00014433544,0.00013414718
0.00013177427,0.00022432186
0.000120533456,0.00011126468
0.00011228319,0.000103493585
0.00010441333,0.00010776686
9.9410216e-05,9.166638e-05
9.3609866e-05,9.150038e-05
8.859858e-05,8.1976155e-05
8.4714215e-05,8.492394e-05
8.0717145e-05,7.6907396e-05
7.796829e-05,7.2531366e-05
7.510018e-05,0.00011411822
7.263306e-05,7.057831e-05
7.013493e-05,6.5922206e-05
6.907363e-05,6.433201e-05
6.616983e-05,6.1360246e-05
6.4785025e-05,6.862657e-05
6.259673e-05,5.9017944e-05
6.22921e-05,5.8352503e-05
5.9908678e-05,5.6252364e-05
5.825929e-05,5.890731e-05
5.747524e-05,5.890202e-05
5.654088e-05,5.3618114e-05
5.5273827e-05,5.1465606e-05
5.4307107e-05,5.0495855e-05
5.3002732e-05,4.9459686e-05
5.2754847e-05,4.9116992e-05
5.1367835e-05,4.7982452e-05
5.0813058e-05,5.0105224e-05
4.9933053e-05,4.706576e-05
4.944307e-05,4.991719e-05
4.8789483e-05,4.741694e-05
4.7364534e-05,4.5742247e-05
4.7102378e-05,4.3522992e-05
4.650604e-05,4.3554886e-05
4.563549e-05,4.2787193e-05
4.5448058e-05,4.2504584e-05
4.4986646e-05,5.1961182e-05
4.3883705e-05,4.892815e-05
4.3732078e-05,4.364196e-05
4.3063745e-05,4.0827435e-05
4.3130265e-05,3.9807524e-05
4.149204e-05,3.8796876e-05
4.161871e-05,3.89224e-05
4.1188036e-05,3.8619928e-05
4.0472016e-05,3.8661077e-05
4.0546056e-05,3.8716207e-05
3.9624138e-05,4.1943866e-05
3.9620343e-05,4.438713e-05
3.9072278e-05,3.6565765e-05
3.8490154e-05,3.7153095e-05
3.836298e-05,3.5790454e-05
3.8025784e-05,3.6667137e-05
3.7409343e-05,3.5133493e-05
3.704187e-05,3.7623584e-05
3.7325324e-05,3.9397848e-05
