training_loss,validation_loss
0.13376558,0.035816222
0.026404737,0.02017946
0.011369959,0.005658439
0.003957717,0.0029316288
0.0024661662,0.0020977086
0.001810426,0.0015160016
0.0012406672,0.0010051827
0.00083138247,0.000685931
0.0005887791,0.0004985104
0.00043397135,0.00037294618
0.00034007456,0.00031203448
0.00027607102,0.0002779333
0.0002344573,0.00021964879
0.00020191702,0.00018235357
0.0001795003,0.00016109316
0.00015952348,0.00015022795
0.00014361631,0.00012970585
0.00013090971,0.00011737406
0.00012064603,0.00015352
0.00010995142,9.946344e-05
0.00010402152,9.589706e-05
9.5568925e-05,0.0001384981
8.9476525e-05,7.893443e-05
8.446176e-05,7.530402e-05
7.9442274e-05,7.109674e-05
7.535811e-05,7.303804e-05
7.1750546e-05,6.308723e-05
6.828151e-05,5.9119404e-05
6.612159e-05,5.883581e-05
6.152081e-05,5.5006414e-05
5.9911523e-05,5.2523585e-05
5.787966e-05,0.000255438
5.636744e-05,5.1864874e-05
5.6906454e-05,5.1116996e-05
5.09268e-05,4.752801e-05
4.9904338e-05,4.365586e-05
4.9230268e-05,4.375483e-05
4.799199e-05,4.153826e-05
4.748084e-05,4.273718e-05
4.4707467e-05,4.002181e-05
4.482938e-05,3.9528193e-05
4.2616375e-05,4.098565e-05
4.2405103e-05,3.870306e-05
4.130292e-05,3.6014986e-05
4.09396e-05,3.777393e-05
3.9678154e-05,3.5114575e-05
3.9328985e-05,3.588831e-05
3.8288894e-05,3.445277e-05
3.8013695e-05,3.830937e-05
3.7423997e-05,3.367785e-05
3.7073307e-05,3.610658e-05
3.679546e-05,3.1795615e-05
3.5016965e-05,3.4858585e-05
3.5364716e-05,3.298671e-05
3.530591e-05,3.407792e-05
3.363583e-05,3.008258e-05
3.4089808e-05,3.164454e-05
3.3450706e-05,3.0261228e-05
3.3316282e-05,3.659025e-05
3.3109973e-05,3.0038427e-05
3.2074273e-05,3.246512e-05
3.2210926e-05,3.3297543e-05
3.2006297e-05,2.8512768e-05
3.1252875e-05,4.1176816e-05
3.1003663e-05,2.8861385e-05
3.089809e-05,2.9702951e-05
3.0975614e-05,2.7494836e-05
3.0116931e-05,3.0716594e-05
3.0166546e-05,3.1452157e-05
2.981441e-05,3.830241e-05
2.9773675e-05,4.905146e-05
2.958568e-05,2.8010081e-05
2.9047918e-05,2.9105444e-05
