training_loss,validation_loss
0.12861326,0.034268305
0.02519372,0.019877551
0.0096539855,0.004278697
0.0032125006,0.0025656817
0.0021991206,0.0018819136
0.0015888978,0.0013114054
0.001053514,0.0008310123
0.0006711098,0.0005462138
0.0004588036,0.00038941464
0.00033737958,0.0002958205
0.00026338393,0.00023695797
0.00021457013,0.00021814724
0.00018251411,0.00016505571
0.00015775854,0.00014501835
0.000138824,0.00013053161
0.00012485016,0.00011661949
0.00011306258,0.00011447076
0.00010371145,9.55152e-05
9.594187e-05,9.069959e-05
8.906549e-05,8.224203e-05
8.314993e-05,7.785316e-05
7.84312e-05,0.00012331022
7.378555e-05,6.9253896e-05
7.0089016e-05,6.640212e-05
6.632703e-05,6.131571e-05
6.350517e-05,5.995742e-05
6.054603e-05,6.2875864e-05
5.80921e-05,5.450725e-05
5.60097e-05,5.467551e-05
5.4074084e-05,5.0219973e-05
5.211803e-05,4.9774124e-05
5.039586e-05,9.411783e-05
4.8955702e-05,4.512165e-05
4.774352e-05,4.4410295e-05
4.6577024e-05,4.434638e-05
4.5119963e-05,4.7335245e-05
4.4084045e-05,4.070213e-05
4.2982276e-05,3.9721337e-05
4.231054e-05,4.070527e-05
4.101793e-05,4.5658042e-05
4.0260624e-05,4.1356016e-05
3.9170533e-05,3.7115446e-05
3.8820242e-05,3.689458e-05
3.7808262e-05,3.5802266e-05
3.723102e-05,5.0543837e-05
3.685804e-05,3.4141303e-05
3.5864436e-05,3.350065e-05
3.553521e-05,3.5216024e-05
3.492271e-05,3.2502194e-05
3.4423065e-05,3.6531495e-05
3.4090153e-05,3.2280357e-05
3.3187305e-05,3.787219e-05
3.2855176e-05,3.3470493e-05
3.2426164e-05,3.3159427e-05
3.2459135e-05,3.1218584e-05
3.1850766e-05,2.9374245e-05
3.1574808e-05,3.178955e-05
3.0922252e-05,2.9458983e-05
3.0653417e-05,2.8384626e-05
3.0231582e-05,3.2456053e-05
3.000181e-05,2.8940347e-05
2.9537785e-05,3.2961656e-05
2.95718e-05,3.2438787e-05
2.9040631e-05,4.5217665e-05
2.89134e-05,2.7103772e-05
2.8508734e-05,2.8490527e-05
2.8547835e-05,2.6987287e-05
2.7832251e-05,3.6571717e-05
2.7971178e-05,3.333317e-05
2.7549446e-05,3.078872e-05
2.750763e-05,3.1179883e-05
2.7238775e-05,2.7365442e-05
2.7180082e-05,2.5419766e-05
2.668354e-05,2.5363539e-05
2.6759595e-05,2.4905294e-05
2.6282738e-05,2.6231468e-05
2.6358179e-05,2.7265509e-05
2.5975396e-05,3.0138837e-05
2.5716112e-05,2.7233287e-05
2.5786689e-05,3.621431e-05
2.5590072e-05,2.3893195e-05
2.5360703e-05,2.3728417e-05
2.5268964e-05,2.632602e-05
2.5077416e-05,2.603989e-05
2.5124673e-05,2.3620012e-05
2.453269e-05,3.0060388e-05
2.488343e-05,2.322196e-05
2.446405e-05,2.4677664e-05
